"date","lake","DRP_mgm3_bottom","NH4_mgm3_bottom","NNN_mgm3_bottom","secchi_m","TN_mgm3_top","TP_mgm3_top","chla_mgm3_top","DO_sat_bottom","PAR_umolm2s_bottom","spcond_uScm_bottom","temp_C_bottom","DO_sat_top","PAR_umolm2s_top","spcond_uScm_top","temp_C_top","thermo_depth","schmidt_stability","strat","Kd","month","year","tli_monthly","tli_annual"
2010-04-22,"Okareka",0.5,8,16,6.8,279,9,2.700000048,6.1639800075,0.0044755,186.7276046,9.9285001755,92.93312073,238.447004295,75.96489355,16.75235033,14.4525914610722,431.362384162172,1,NA,4,2010,3.31410015678314,3.14092271069483
2010-05-19,"Okareka",0.5,15,2,9.5,229,8,4.099999905,4.69051981,0.0089273,148.0558834,9.948300362,91.19953156,426.7900085,75.64490516,14.66709995,16.239182881736,274.493234884779,1,0.336076540942388,5,2010,3.20908519136645,3.14092271069483
2010-06-16,"Okareka",1,4,0.5,6.9,193,11,4.199999809,3.647670031,1.94e-06,108.3449443,10.05840015,70.15944672,456.3900146,75.06624039,11.4531002,0,76.5101712768937,0,0.798297027855062,6,2010,3.37415911466706,3.14092271069483
2010-08-02,"Okareka",1,5,4,7.3,170,7,6.400000095,85.99108124,2.02e-06,75.58007458,9.54090023,89.56510925,56.40000153,75.47271858,9.823800087,0,11.3755116044678,0,0.760616559444125,8,2010,3.26083647073307,3.14092271069483
2010-08-26,"Okareka",0.8,8,4,8.5,170,7,6.5,84.81343842,-1.19e-05,74.52123462,9.977600098,92.07820892,98.69999695,74.11553284,10.24170017,0,12.4237845314528,0,0.342223797563928,8,2010,3.26083647073307,3.14092271069483
2010-09-28,"Okareka",0,2,1,9.1,160,5,3,79.43701935,0.045200001,105.1355886,10.64529991,95.8772583,553,73.80429033,11.38560009,0,30.1452622091558,0,0.311451908974923,9,2010,2.87257749911512,3.14092271069483
2010-10-20,"Okareka",0.8,5,3,8.6,180,7,4.099999905,78.49835205,0.180000007,110.132729,10.95740032,86.10604858,1040,74.07921297,12.80840015,10.7320195377516,86.634822165644,1,0.338387305893946,10,2010,3.12437315550382,3.14092271069483
2010-11-17,"Okareka",1.8,7,2,7.5,170,5,2.599999905,68.83164215,0.0295,74.1149472,11.12899971,102.9266891,105,74.70498774,17.66230011,7.25152995524136,340.98421511939,1,0.314508445682995,11,2010,2.92176435145594,3.14092271069483
2010-12-15,"Okareka",1.8,9,54,8.8,210,6,1.5,48.27246094,4.84e-07,106.0411051,11.06050014,102.6084518,132,75.81535857,21.40110016,7.1724646684642,592.495069897289,1,0.686142365222995,12,2010,2.84028613641889,3.14092271069483
2011-01-26,"Okareka",1.8,11,11,8.5,200,8,1.5,11.77565956,0.00583,83.44193605,11.13589954,95.86122894,691,73.36826989,20.31949997,10.6422685358883,627.501643920652,1,0.317734847706376,1,2011,2.9280392756274,3.26652068936685
2011-02-16,"Okareka",0.8,4,2,8.5,201,6,3.400000095,6.241700172,7.55e-07,107.4295084,11.12479973,95.84040833,428,74.54138418,22.48920059,11.4868800221727,796.137368756378,1,0.466751449961909,2,2011,3.06413512990212,3.26652068936685
2011-03-28,"Okareka",0.8,4,0.5,7.1,206,7,4.800000191,1.865090013,3.8e-06,118.9090575,11.08399963,83.79826355,674,73.28981077,19.04190063,12.52384076935,553.06458946136,1,0.469643823496879,3,2011,3.27921526188223,3.26652068936685
2011-04-19,"Okareka",1.8,2,0.5,5.4,207,10,4.699999809,2.129519939,5.62e-06,116.8983157,11.0614996,94.14813232,798,73.39999898,16.74869919,14.3315574550344,363.773710139175,1,0.549017726666791,4,2011,3.4795543395056,3.26652068936685
2011-05-24,"Okareka",0.8,4,2,7.8,196,7,3.599999905,2.719830036,8.99e-07,132.4888657,11.18350029,75.87879944,303,73.25306906,14.07429981,20.4589716376154,184.257945000368,1,0.76310893042736,5,2011,3.15100217410624,3.26652068936685
2011-06-21,"Okareka",1.8,40,1,7.3,166,7,5.099999905,2.602149963,1.42e-06,110.0319389,11.1967001,81.61788177,285,73.07432852,12.35229969,0,74.3670479138769,0,1.13198849440068,6,2011,3.21581714793343,3.26652068936685
2011-07-20,"Okareka",0.8,5,6,6.8,173,8,8.699999809,84.76596832,9.06e-06,87.30684317,10.26200008,59.66912079,104.6299973,73.90381667,10.29329967,0,1.60140733682108,0,1.05802226330405,7,2011,3.44325006925234,3.26652068936685
2011-08-17,"Okareka",3.7,5,3,7.3,176,8,8.300000191,89.97531891,0.015384,80.6195907,9.496700287,75.44397736,491.7000122,74.46665996,9.51309967,0,0.439852004990579,0,0.324990748555909,8,2011,3.41157575382698,3.26652068936685
2011-09-22,"Okareka",2.7,14,9,8.3,164,6,3.5,76.80567932,0.110229999,82.25207743,9.369799614,70.40422058,365.5400085,74.26759577,10.84959984,2.51731788243743,57.8977983863655,1,0.269337567558526,9,2011,3.01415238263229,3.26652068936685
2011-10-26,"Okareka",2.7,9,44,9.3,182,7,4.099999905,-31.42823982,2.06e-05,230.2729627,10.66450024,71.52236938,425.0400085,73.53708334,15.56400013,11.6924769568877,222.923164912112,1,0.385133670219434,10,2011,3.09953006443319,3.26652068936685
2011-11-16,"Okareka",3.7,6,54,7.8,202,8,6.400000095,48.91389847,0.00090668,93.95294166,9.740799904,77.24756622,644.9400024,73.78018415,17.01819992,9.33621717612981,373.645210161141,1,0.35842899376578,11,2011,3.36186271407634,3.26652068936685
2011-12-20,"Okareka",2.7,5,51,5.7,216,9,4.599999905,30.94561005,1e-12,77.13231038,9.823900223,95.42742157,1088.5,73.59442966,17.72839928,11.1566525749243,461.73658320265,1,0.715183094812255,12,2011,3.43640822453169,3.26652068936685
2012-01-18,"Okareka",2.7,4,51,6.6,203,9,5,34.53784943,1e-12,98.72419339,9.894900322,83.24996948,137.4299927,72.65433284,19.70639992,11.4909954206501,623.167663416029,1,0.803933329791491,1,2012,3.3902264041359,3.10581930413697
2012-02-24,"Okareka",1.8,9,32,8.4,223,6,2.299999952,22.283799888,0.074662998,77.35064378,10.08290005,90.28175354,164.9700012,74.53058251,20.4246006,12.3626840534799,700.952659284211,1,0.281160356792682,2,2012,2.99452306573819,3.10581930413697
2012-03-29,"Okareka",0.8,40,21,8.6,182,6,2.5,4.814670086,0.057278,101.0992682,10.02680016,97.3135376,623.7600098,74.72676731,17.22649956,15.6068163888143,460.959962117389,1,0.328218302492831,3,2012,2.94268732132167,3.10581930413697
2012-04-18,"Okareka",1.8,15,24,7.3,201,7,3.099999905,3.749119997,0.051323,159.0023063,10.07180023,87.47650146,472.1900024,75.08754617,16.04780006,17.6052822013155,380.126148082237,1,0.268479406059658,4,2012,3.14104845534057,3.10581930413697
2012-05-17,"Okareka",2.7,15,21,7.9,172,7,4.199999809,2.068370104,1e-12,143.5530431,10.0909996,79.65364075,524.75,74.72729306,13.71529961,20.338089367057,216.956732952639,1,0.814149889698032,5,2012,3.14635167973092,3.10581930413697
2012-06-26,"Okareka",0.8,14,3,5,178,9,5,53.97026825,-4.98e-07,133.6510389,10.51099968,65.47984314,40.5929985,75.85165099,10.69750023,0,10.6398757715328,0,1.18881147497119,6,2012,3.43885876802761,3.10581930413697
2012-07-20,"Okareka",1.8,4,2,6.4,153,6,3.400000095,80.49622345,2.44e-06,76.41358382,9.680700302,74.47963715,346.1099854,76.65171114,9.833499908,0,4.4660937462333,0,0.792974827943457,7,2012,3.07328438734837,3.10581930413697
2012-08-15,"Okareka",0.8,3,4,7.2,157,5,6.5,79.35999298,1.36e-05,75.1955032,9.751999855,91.86946869,118.2200012,74.5230123,10.30370045,0,17.4009120058699,0,0.4834175470881,8,2012,3.16257545444055,3.10581930413697
2012-09-19,"Okareka",0.8,1,2,8,168,8,4.699999809,85.58608246,-0.004923,91.95436297,10.5053997,80.92887115,344.6199951,76.29995896,11.13539982,0,22.7205755443694,0,0.320029896971795,9,2012,3.2075830535849,3.10581930413697
2012-10-17,"Okareka",2.7,8,8,7.2,159,6,2.799999952,66.27953339,2.45e-05,98.70726819,10.59300041,85.02320862,61.05199814,75.43091209,12.50329971,15.6709287976516,99.8500497571592,1,0.584220601101892,10,2012,2.99225997537499,3.10581930413697
2012-11-14,"Okareka",1.8,1,7,9.8,158,5,2.269999981,49.53514862,2.28e-06,77.68397359,10.94489956,78.3168335,384.1499939,76.46304789,15.54249954,9.55719903717887,252.826608916073,1,0.430165155669968,11,2012,2.76418254746671,3.10581930413697
2012-12-12,"Okareka",0.8,6,9,9.9,180,6,0.99000001,41.29151154,0.013235,76.79051401,11.18200016,93.50752258,358.1099854,76.3094207,19.69580078,9.67476776844486,499.461861534728,1,0.298086596016917,12,2012,2.63193767550978,3.10581930413697
2013-01-16,"Okareka",1.8,1,35,6.1,236,9,2.599999905,9.118300438,7.79e-06,109.5545347,11.10879993,80.15242004,275.9299927,77.66064314,21.39489937,9.52130603793488,673.220386059708,1,0.362302156053884,1,2013,3.28554779672254,3.17852419048191
2013-02-20,"Okareka",1.8,7,25,9.9,191,20,1.200000048,7.096059799,1.13e-05,137.0738171,11.23009968,81.24196625,746.7600098,78.97969048,22.27050018,11.5980579161215,802.484044894588,1,0.51952324122721,2,2013,3.08607595924436,3.17852419048191
2013-03-20,"Okareka",1.8,2,15,6.9,194,8,3.599999905,17.82950974,-3.82e-08,86.00294081,11.32680035,77.9338913,729.1099854,79.30904803,19.81710052,13.0283858773198,633.829936714886,1,0.417009853221382,3,2013,3.23237586559822,3.17852419048191
2013-04-23,"Okareka",2.7,37,6,7.6,193,8,3.700000048,1.170892477,0.087889001,176.7207552,11.20969963,90.25701141,118.5199966,78.4251466,17.33329964,13.9423444313427,412.948569475451,1,0.262922120970915,4,2013,3.20493209118127,3.17852419048191
2013-05-15,"Okareka",1.8,47,1,8.9,179,9,2.099999905,1.413730025,0.094336003,140.0305527,11.23690033,76.41381073,200.7799988,78.9084811,15.00199986,18.0011995484309,248.588669555626,1,0.262877893666697,5,2013,3.00532993156856,3.17852419048191
2013-06-19,"Okareka",1.8,7,107,6.4,169.5,11,3.299999952,4.64812994,0.0471673015,127.5218206,11.09780025,64.60720062,314.20500185,77.76601188,12.15559959,0,65.4171838723687,0,0.305088210712067,6,2013,3.29068776198803,3.17852419048191
2013-07-17,"Okareka",2.7,1,6,6.8,160,9,6.400000095,43.497534515,0.02358295075,121.3542284,10.54930019,79.522014615,370.917503375,77.703474585,11.208299635,0,36.9175172332659,0,NA,7,2013,3.37039157319802,3.17852419048191
2013-08-21,"Okareka",1.8,1,2,8.1,179,28,4.5,82.34693909,-1.4e-06,115.1866362,10.00080013,94.43682861,427.6300049,77.64093729,10.26099968,0,8.41785059416318,0,0.443643932834727,8,2013,3.6090969022924,3.17852419048191
2013-09-18,"Okareka",2.7,2,3,9.1,147,7,4,81.05882263,1.21e-07,131.3222033,10.20119953,85.66815948,855.0599976,77.95452844,11.09150028,0,35.1262039830327,0,0.566450498498163,9,2013,3.03089307035592,3.17852419048191
2013-10-22,"Okareka",0.8,1,6,12.2,151,3,2,41.56111145,-0.01361,306.4690629,10.61550045,86.3458786,286.9500122,77.14629012,14.28929996,14.7104157052328,194.118199947407,1,0.329693277810848,10,2013,2.46728894907508,3.17852419048191
2013-11-21,"Okareka",1.8,9,1,9.6,155,4,2.200000048,18.93239975,0.113410003,79.80016352,10.79930019,100.6932983,625.5499878,77.03503546,18.91889954,11.6722656231556,471.98567852034,1,0.293740977278289,11,2013,2.68621933838841,3.17852419048191
2013-12-10,"Okareka",0.8,25,1,7.2,184,4,2.400000095,7.530970097,4.46e-06,168.9807791,10.84819984,94.99598694,264.5599976,76.73488043,19.17779922,9.42904963826021,533.104748503092,1,0.511175321336247,12,2013,2.86892623625622,3.17852419048191
2014-01-15,"Okareka",0,1,4,6.8,204,7,2.099999905,0.865890026,-8.26e-05,87.19810556,10.93420029,85.6872406,257,77.49695517,20.37759972,11.5478114929687,663.863273704227,1,0.379099686455275,1,2014,3.0627974766642,3.07083327969221
2014-02-19,"Okareka",2.7,37,3,8.2,194,5,1.700000048,1.247280002,0.0262,130.1819029,10.94219971,102.5801697,211,77.89557645,20.9375,13.7472833041153,710.964003207291,1,0.316961612153449,2,2014,2.81641360737693,3.07083327969221
2014-03-19,"Okareka",3.7,165,3,8.6,186,7,1.5,1.559759974,0.044399999,194.9194976,11.01070023,88.02230072,258,77.95907854,20.26440048,14.8873780999223,688.117731055451,1,0.290766415409752,3,2014,2.85778929281084,3.07083327969221
2014-04-16,"Okareka",2.7,162,2,9.1,182,7,3.599999905,1.064479947,0.039099999,166.2711864,10.98589993,92.38034821,242,77.93985639,18.46389961,15.2355131021867,539.66084414666,1,0.283378981243138,4,2014,3.07163448163321,3.07083327969221
2014-05-21,"Okareka",3.7,168,0.5,8.4,188,8,3.5,1.244529963,2.22e-06,111.1776743,11.01270008,81.66442871,47.20000076,77.67226103,14.5163002,19.5087416971296,224.9186626103,1,0.478389957110696,5,2014,3.14571875363603,3.07083327969221
2014-06-18,"Okareka",2.7,37,7,5.3,204,9,2.700000048,-1.298599958,1.82e-06,134.2753441,11.05430031,75.97856903,117,77.98846208,12.06970024,0,64.0521462996373,0,0.65195590431418,6,2014,3.29460557703273,3.07083327969221
2014-07-23,"Okareka",3.7,3,6,6,202,13,7.300000191,76.64279938,1e-12,125.8087407,10.16730022,76.69995117,404.8200073,77.99399209,10.19690037,0,0.633027895111031,0,0.789922767207332,7,2014,3.64148956504952,3.07083327969221
2014-08-26,"Okareka",2.7,1,0.5,5.6,168,11,3.099999905,90.77281189,1.48e-07,92.13449999,9.416700363,94.41609955,176.5800018,77.63598247,9.947400093,0,16.6183158558896,0,0.583953060132306,8,2014,3.31487833755204,3.07083327969221
2014-09-17,"Okareka",1.8,5,0.5,11.1,157,8,1.399999976,75.52675629,-0.001048,79.0280381,9.637200356,83.69782257,1300.599976,76.667735,11.30020046,12.875053077573,66.8786421126358,1,0.396748637532921,9,2014,2.7302461440874,3.07083327969221
2014-10-21,"Okareka",3.7,39,4,7.4,168,9,1.399999976,59.06211853,-7.45e-07,108.5587359,10.06040001,89.64864349,1028.699951,77.17109109,15.06719971,6.48298236663426,220.769426550288,1,0.403741669043502,10,2014,2.93818539217334,3.07083327969221
2014-11-19,"Okareka",4.6,68,4,11.9,154,7,1.700000048,43.48339081,3.39e-07,132.4013925,10.45090008,80.52337646,560.5499878,77.44125933,14.67800045,13.5326152546853,236.583080313029,1,0.583849790480115,11,2014,2.70758057317168,3.07083327969221
2014-12-17,"Okareka",2.7,66,35,8.1,173,4,1.899999976,37.38428879,-3.57e-07,107.616602,10.6164999,68.21782684,74.84799957,77.64440756,17.6923008,12.4168013628712,460.823446802323,1,0.435313675275061,12,2014,2.74325170674825,3.07083327969221
2015-01-21,"Okareka",2.7,7,98,5.2,212,7,2.099999905,27.662469945,0.11321,82.48677744,10.73219967,83.75556436,1145,78.6460819,23.85519981,7.78312385777723,934.428542271609,1,0.324799876728673,1,2015,3.16438388507919,3.15625413488806
2015-02-18,"Okareka",1.8,3,70,2.9,295,7,1.600000024,19.245889367,3.94e-05,156.49927,10.70219994,99.29330188,275.9700012,79.88881069,20.92740059,11.883766198842,737.330708925006,1,0.444724736319912,2,2015,3.38027417760942,3.15625413488806
2015-03-17,"Okareka",2.7,33,17,3.7,201,8,2,2.210890055,0.0025235,96.18185448,10.75370026,114.8310394,581.75001525,79.53700168,20.17000008,12.6748485618517,691.283249341059,1,0.398442061366932,3,2015,3.28383396222642,3.15625413488806
2015-04-15,"Okareka",3.7,77,34,4,197,9,2.200000048,0.53926003,0.0049488,96.50742754,10.7840004,91.84172821,887.5300293,78.68451003,17.76210022,14.5237674342787,476.246233328635,1,0.41109908083833,4,2015,3.31653991218874,3.15625413488806
2015-05-20,"Okareka",5.5,94,2,4.7,195,8,1.700000048,1.107489944,0.032761,115.6689043,10.83360004,85.4378891,184.0700073,77.94104702,14.29489994,19.0462856266052,212.174161285373,1,0.293382524557615,5,2015,3.15369276489695,3.15625413488806
2015-06-17,"Okareka",0,8,2,3,162,10,1.899999976,71.41,2.58e-06,78.66611185,11.30519962,64.94412231,375.269989,79.10656918,11.41119957,0,6.45328147575074,0,0.742934498289849,6,2015,3.33453189227747,3.15625413488806
2015-07-22,"Okareka",1.8,21,5,4.6,176,11,2.700000048,82.85,1.57e-06,94.32932546,9.313500404,83.48,70.98799896,78.07451645,9.484100342,0,4.47705910966112,0,0.639207947589437,7,2015,3.35560147319987,3.15625413488806
2015-08-20,"Okareka",2.7,6,5,5.1,198,11,3.799999952,84.58,-5e-08,144.3285341,9.203000069,76.22,642.5800171,78.6240865,9.592300415,0,9.49002905715042,0,0.593288198245739,8,2015,3.45519671490211,3.15625413488806
2015-09-16,"Okareka",1.8,25,9,9.4,175,9,1.700000048,71.8,0.060685001,107.8196996,9.394599915,86.65,300.0499878,78.12391592,10.76029968,0,51.006008729371,0,0.287752397856178,9,2015,2.91966506439904,3.15625413488806
2015-10-21,"Okareka",2.7,20,23,9.2,208,6,1.799999952,48.18,-4.08e-07,99.01982067,9.740599632,95.26,295.9400024,77.0159669,14.4946003,9.62320624280215,233.926276788809,1,0.349139893054277,10,2015,2.87124798931359,3.15625413488806
2015-11-18,"Okareka",0.8,3,12,7.6,176,7,2.299999952,23.99,0.012233,95.02661625,9.885000229,94.59,535.9799805,77.09383868,16.27109909,12.2066483213612,360.899898849281,1,0.339206377162885,11,2015,3.00135344914499,3.15625413488806
2015-12-16,"Okareka",1.8,16,25,10.8,178,6,1.5,5.42,-1.32e-06,144.0657405,9.982600212,81.84,223.6699982,77.36802937,19.26810074,9.73514286425053,594.469763226108,1,0.409986427106753,12,2015,2.70974383202964,3.15625413488806
2016-01-21,"Okareka",0.8,1,8,9,175,8,1.700000048,-0.06,0.126890004,107.8869625,10.06709957,99.43,747.4199829,76.95675422,21.58340073,11.5966121104731,813.833251967938,1,0.330832363742098,1,2016,2.89826537049594,3.27610496824288
2016-02-17,"Okareka",2.7,6,3,9.4,199,7,1.799999952,0.81,-0.001571,230.8707094,10.1086998,101.88,174.8699951,77.66170875,22.78149986,12.87808161222,929.721930351484,1,0.341376328516894,2,2016,2.89775337060531,3.27610496824288
2016-03-16,"Okareka",2.7,74,4,6.9,172,7,2.599999905,0.49,0.10385,95.717219,10.18229961,95.19,498.980011,76.71860102,20.98769951,12.8689827127348,793.616112449432,1,0.314617551124639,3,2016,3.06096208400517,3.27610496824288
2016-04-20,"Okareka",1.8,61,2,7.8,178,7,3,0.6,0.033162002,239.6069009,10.1491003,93.01,132.0200043,75.90082396,17.95940018,15.382023347743,527.075476761053,1,0.269263868216581,4,2016,3.06924044818514,3.27610496824288
2016-05-18,"Okareka",4.6,95,0.5,7.1,164,8,3.5,0.77,0.0055663,97.2903726,10.21850014,74.16,35.23400116,76.28813763,15.98320007,16.4913712324883,372.524184062122,1,0.275176939057494,5,2016,3.15992930695935,3.27610496824288
2016-06-15,"Okareka",3.7,148,1,5.8,178,7,3,1.97,3.05e-06,97.10771008,10.26439953,81.52,107.1200027,76.45290274,12.65779972,21.8639374712603,141.310105392535,1,0.704275758326607,6,2016,3.16988439645224,3.27610496824288
2016-07-20,"Okareka",1.8,14,9,4.3,192,14,5.199999809,55.16,2.67e-06,102.1752415,10.19869995,50.47,344.7399902,77.14610171,10.34230042,0,5.26993416717772,0,0.950171574343551,7,2016,3.66266060370615,3.27610496824288
2016-08-17,"Okareka",1.8,7,12,5.3,220,14,8.399999619,81.03,0.046264,132.9685582,9.503899574,93.22,461.2399902,77.24964408,10.07390022,0,14.4699665627183,0,0.327832944557933,8,2016,3.77235971651504,3.27610496824288
2016-09-21,"Okareka",0.8,9,2,7.2,300,14,4.300000191,73.73,1e-12,255.724469,9.908100128,98.1,99.77500153,76.16619642,11.55500031,10.4565364266308,66.7340036426324,1,1.18728187614232,9,2016,3.58667257313342,3.27610496824288
2016-10-19,"Okareka",2.7,21,6,5.1,170,7,4.099999905,29.63,7.86e-05,167.0932468,9.990799904,94.16,259.4899902,75.99952267,14.45629978,12.483831389607,207.131500249117,1,0.580084597973955,10,2016,3.28302904387127,3.27610496824288
2016-11-16,"Okareka",0.8,3,38,6.8,190,8,3,31.36,1.86e-06,90.45830315,10.06550026,96.29,137.0299988,75.13838708,16.35630035,9.77286277559334,332.714991629108,1,0.607579947562208,11,2016,3.1802597387535,3.27610496824288
2016-12-16,"Okareka",1.8,4,39,7.6,200,8,2.599999905,21.56,6.32e-09,93.66878232,10.14070034,99.33,836.9699707,75.65251802,18.62759972,11.191227949622,503.749436317552,1,0.586049752560959,12,2016,3.11927525541487,3.27610496824288
2017-01-18,"Okareka",2.7,3,25,5.5,190,9,1.299999952,14.67,4.16e-07,88.83573801,10.24310017,76.87,479.1000061,76.24633497,20.78170013,10.4535827768132,706.297190255419,1,0.630757509548299,1,2017,3.05772080440321,3.42236085399023
2017-02-17,"Okareka",1.8,2,12,6.5,400,8,2.099999905,0.73,-3.74e-07,127.2471133,10.23180008,99.61,1112.400024,77.12941903,20.51280022,12.4205105651077,695.51174639019,1,0.564762006706399,2,2017,3.34046152205174,3.42236085399023
2017-03-15,"Okareka",0,0,0,7,180,8,3.200000048,0.71,0.034878999,258.2656851,10.26150036,93.28,748.9099731,74.60819674,19.38069916,13.5593571102105,636.380981021965,1,0.326484243667956,3,2017,3.17049983151234,3.42236085399023
2017-04-19,"Okareka",3.7,10,1,8,160,11,3.900000095,0.9,0.197740003,129.7583393,10.2947998,84.81,234.9700012,72.52808718,17.68980026,15.773763745009,498.782089401248,1,0.244833424232534,4,2017,3.24114297929356,3.42236085399023
2017-05-22,"Okareka",3.7,54,5,8.9,170,9,4.099999905,1.14,0.0004218,125.5447545,10.33360004,82.48,464.7900085,73.37768936,13.47840023,21.0403884088392,190.173154994328,1,0.372575657616321,5,2017,3.17297934204001,3.42236085399023
2017-06-21,"Okareka",1.8,53,2,9.9,280,10,6.800000191,36.855,0.0194329005,104.99395528,10.314949985,82.77,309.43500515,74.062089715,12.056550025,10.5201942044196,100.279163366074,0.5,NA,6,2017,3.46969593718398,3.42236085399023
2017-07-19,"Okareka",1.8,3,1,5.2,180,15,11.10000038,72.57,0.038444001,84.44315606,10.29629993,83.06,154.0800018,74.74649007,10.63469982,0,10.3851717378192,0,0.31982061574529,7,2017,3.81170462101091,3.42236085399023
2017-08-16,"Okareka",1.8,25,7,6.7,180,11,13.10000038,77.39,0.0016711,74.80422279,9.898400307,84.71,99.31300354,74.17031477,10.3767004,0,17.774089178718,0,0.427592944807258,8,2017,3.67507763665719,3.42236085399023
2017-09-20,"Okareka",0.8,4,4,7.6,180,9,5.699999809,61.98,0.0019689,93.29023405,10.15690041,75.08,850.75,73.95336383,11.87300014,2.34613571218126,68.9923534389663,1,0.490082836468323,9,2017,3.33865654338064,3.42236085399023
