"lake","site","date","chla_mgm3_top","DRP_mgm3_bottom","DRP_mgm3_top","NH4_mgm3_bottom","NH4_mgm3_top","NNN_mgm3_bottom","NNN_mgm3_top","secchi_m","TN_mgm3_bottom","TN_mgm3_top","TP_mg_m3_bottom","TP_mgm3_top","turb_NTU_bottom","turb_NTU_top","pH_bottom","pH_top","chla_mgm3_bottom"
"Rotoiti","OkawaBay",2016-02-16,8.4,NA,1.1,NA,4,NA,2,NA,NA,245,NA,23,NA,1,NA,7.5,NA
"Rotoiti","OkawaBay",2016-03-15,38.2,2.1,2.1,2,3,4,5,4.1,507,820,64,109,2.9,7.8,7.5,7.3,NA
"Rotoiti","OkawaBay",2016-04-18,14.2,2.1,2.1,7,11,2,2,4,284,338,28,32,1.1,1.7,7.4,7.5,NA
"Rotoiti","OkawaBay",2016-05-17,23.2,22,21,11,10,0.5,0.5,2.7,NA,NA,NA,NA,1.7,1.8,7.2,7.2,NA
"Rotoiti","OkawaBay",2016-06-14,15.1,18.9,18,4,3,0.5,0.5,2.3,353.9,363.2,60,56,2.2,3,7.2,7.2,NA
"Rotoiti","OkawaBay",2016-07-19,9.6,15.2,14.2,1,3,6,5,2.3,379,341,64,25,2.6,4.3,7.3,7.2,NA
"Rotoiti","OkawaBay",2016-08-16,4.3,8.6,8.6,4,4,0,2,2.4,250,310,39,43,3.1,3,7.4,7.5,NA
"Rotoiti","OkawaBay",2016-09-19,7.3,14.2,12.4,4,2,2,3,2.4,280,300,48,44,1.7,1.9,7.4,7.3,NA
"Rotoiti","OkawaBay",2016-10-18,4.7,6.7,8.6,4,3,4,1,3.1,1420,250,175,35,34,2,7.1,7.3,NA
"Rotoiti","OkawaBay",2016-11-15,5.3,9.5,7.7,2,2,1,3,3.1,260,250,42,33,1.3,1.5,7.2,7.3,NA
"Rotoiti","OkawaBay",2016-12-12,5.5,2.1,3,9,16,3,3,2.6,300,390,38,49,1.7,3.5,7.4,7.4,NA
"Rotoiti","OkawaBay",2017-01-17,7.2,4.9,3.9,5,4,2,1,1.9,280,300,43,41,2.5,2.6,7.3,7.2,NA
"Rotoiti","OkawaBay",2017-02-14,14.8,11.4,9.5,2,0,0,2,2.4,320,400,56,50,2.4,3.4,7.5,7.5,NA
"Rotoiti","OkawaBay",2017-03-14,16.9,8.6,6.7,2,2,1,1,2.2,390,390,64,62,2.8,2.6,7.7,7.6,NA
"Rotoiti","OkawaBay",2017-04-18,10.8,5.8,4.9,3,1,1,1,2.3,250,290,42,40,1.8,2.1,7.4,7.3,NA
"Rotoiti","OkawaBay",2017-05-16,4.1,4.9,3.9,0,0,6,4,3.6,230,230,29,26,1.2,1.1,7.1,7,NA
"Rotoiti","OkawaBay",2017-06-20,7.7,4.9,4.9,5,9,1,2,3,300,300,37,30,3.8,1.7,7.2,7.1,NA
"Rotoiti","OkawaBay",2017-07-18,4.3,2.1,3,3,2,0,1,2.6,200,210,28,29,1.6,1.5,7.3,7.2,NA
"Rotoiti","OkawaBay",2017-08-15,NA,1.1,1.1,0,0,2,2,2.2,270,240,32,30,2.4,2.1,7.4,7.4,13.2
"Rotoiti","OkawaBay",2017-09-19,NA,0.2,1.1,3,2,2,1,2.3,270,230,57,28,2.5,2.5,7.4,7.5,7.7
"Rotoiti","OkawaBay",2017-10-17,NA,2.1,1.1,2,2,1,1,2.1,260,220,31,31,2.3,2.4,7.3,7.4,8.8
"Rotoiti","OkawaBay",2017-11-13,NA,1.1,0.2,1,0,0,0,1.7,310,280,33,34,2.3,1.7,7.3,7.3,5.1
"Rotoiti","OkawaBay",2017-12-12,NA,12.4,13.3,3,0,1,1,3,310,280,57,58,3.5,1.8,7.5,7.7,3.4
"Rotoiti","OkawaBay",2018-01-16,NA,2.1,2.1,1,3,1,1,3.2,260,220,30,29,1.9,1.7,7.6,7.7,NA
"Rotoiti","OkawaBay",2018-02-21,NA,3.9,3,0,0,1,1,2.3,300,260,35,33,2,1.6,8.2,8.6,11.7
"Rotoiti","OkawaBay",2018-03-20,NA,4.9,4.9,4,4,1,0,1.9,340,340,41,44,2.7,2.7,7.6,8.2,12.9
"Rotoiti","OkawaBay",2018-04-17,NA,2.1,2.1,0,0,1,1,3.2,270,250,29,29,1.7,1.4,7.6,7.6,10.3
"Rotoiti","OkawaBay",2018-05-15,NA,1.1,1.1,5,3,3,0,2.2,390,250,36,33,2.4,1.5,7.5,7.7,10.8
"Rotoiti","OkawaBay",2018-06-19,NA,3,3,0,0,2,0,2.2,290,310,32,41,2.4,2.6,7.5,7.5,12.4
"Rotoiti","OkawaBay",2018-07-17,11.7,4.9,4.9,1,0,3,5,2.7,279,329,35,36,1.54,0.913,7.42,7.45,NA
"Rotoiti","OkawaBay",2018-08-21,35,3.9,4.9,14,8,2,2,2.1,478,771,62,108,1.54,0.913,7.3,7.29,NA
"Rotoiti","OkawaBay",2018-09-18,14.4,0.2,0.2,5,6,0,0,2.5,248,396,25,39,1.54,0.913,7.6,7.66,NA
