"lake","site","date","Kd"
"Rotoiti","Okawa","2017-08-15",0.738612168583952
"Rotoiti","Okawa","2017-09-19",0.756703157207322
"Rotoiti","Okawa","2017-10-17",0.734443509243358
"Rotoiti","Okawa","2017-11-13",0.682953252249263
"Rotoiti","Okawa","2017-12-12",0.636535043984528
"Rotoiti","Okawa","2018-01-16",0.588675211096471
"Rotoiti","Okawa","2018-02-21",0.796046165696926
"Rotoiti","Okawa","2018-03-20",0.962875625668261
"Rotoiti","Okawa","2018-04-17",0.538505213231644
"Rotoiti","Okawa","2018-05-15",0.670144883871878
"Rotoiti","Okawa","2018-06-19",0.886784204662212
"Rotoiti","Okawa","2018-08-21",0.93194310309103
"Rotoiti","Okawa","2018-09-18",0.703710055598095
"Rotoiti","Okawa","2018-10-16",0.517471845672787
"Rotoiti","Okawa","2018-11-20",0.541208103787518
"Rotoiti","Okawa","2018-12-12",0.482021918241372
"Rotoiti","Okawa","2019-01-15",0.939720213120811
"Rotoiti","Okawa","2019-02-19",0.975099383851907
"Rotoiti","Okawa","2019-03-19",0.417633938561555
"Rotoiti","Okawa","2019-04-15",0.846232341818195
"Rotoiti","Okawa","2019-05-14",0.868808817171269
"Rotoiti","Okawa","2019-06-18",0.896167595401627
"Rotoiti","Okawa","2019-07-16",0.510950163005319
"Rotoiti","Okawa","2019-09-18",0.513019840595788
"Rotoiti","Okawa","2019-10-17",0.65513322776537
"Rotoiti","Okawa","2019-11-19",0.753698026545299
"Rotoiti","Okawa","2019-12-10",0.816912701361605
"Rotoiti","Okawa","2020-01-21",0.524335969592394
"Rotoiti","Okawa","2020-02-18",0.898189762464081
"Rotoiti","Okawa","2020-06-16",0.954497423055972
"Rotoiti","Okawa","2020-07-21",1.11472847599374
"Rotoiti","Okawa","2020-08-18",0.727021045606564
"Rotoiti","Okawa","2020-09-15",0.755873280726873
"Rotoiti","Okawa","2020-10-13",0.653611366102488
"Rotoiti","Okawa","2020-11-17",0.348868977809399
"Rotoiti","Okawa","2020-12-21",0.630389368261952
"Rotoiti","Okawa","2021-01-19",0.636678289877096
"Rotoiti","Okawa","2021-02-16",0.614805970461116
"Rotoiti","Okawa","2021-03-16",2.64101715981305
"Rotoiti","Okawa","2021-05-18",1.45865480000087
"Rotoiti","Okawa","2021-07-20",0.716900211296794
"Rotoiti","Okawa","2021-08-17",0.635683466822493
"Rotoiti","Okawa","2021-09-14",0.562064027134433
"Rotoiti","Okawa","2021-10-19",0.598171316652642
"Rotoiti","Okawa","2021-12-14",1.09614698029647
"Rotoiti","Okawa","2022-01-18",0.71487850802889
"Rotoiti","Okawa","2022-02-15",0.261482764220711
"Rotoiti","Okawa","2022-03-15",0.624533661056713
"Rotoiti","Okawa","2022-04-19",0.498096795743857
"Rotoiti","Okawa","2022-05-17",0.549224435209825
"Rotoiti","Okawa","2022-06-20",0.543839972345917
"Rotoiti","Okawa","2022-07-19",0.803282244161464
"Rotoma","1","2003-03-21",0.141571712974624
"Rotoma","1","2003-04-15",0.0967097829113484
"Rotoma","1","2003-05-28",0.125510573166165
"Rotoma","1","2003-06-17",0.11744503393701
"Rotoma","1","2003-07-22",0.118478988466624
"Rotoma","1","2003-08-19",0.104232775942818
"Rotoma","1","2003-09-17",0.0890446829109512
"Rotoma","1","2003-10-21",0.115793124980711
"Rotoma","1","2003-11-18",0.15534180518205
"Rotoma","1","2003-12-16",0.119968307314836
"Rotoma","1","2004-02-18",0.116498172818632
"Rotoma","1","2004-03-30",0.129786383457053
"Rotoma","1","2004-04-21",0.119982277662643
"Rotoma","1","2004-05-18",0.122638201873
"Rotoma","1","2004-06-15",0.136644067786486
"Rotoma","1","2004-08-25",NA
"Rotoma","1","2004-10-06",NA
"Rotoma","1","2004-10-19",NA
"Rotoma","1","2004-11-17",NA
"Rotoma","1","2004-12-15",NA
"Rotoma","1","2005-01-18",NA
"Rotoma","1","2005-02-22",NA
"Rotoma","1","2005-03-22",NA
"Rotoma","1","2019-07-16",0.562683776326565
"Rotoma","1","2019-09-18",0.126789375267518
"Rotoma","1","2019-10-17",0.119569385950797
"Rotoma","1","2019-11-19",0.126549697225528
"Rotoma","1","2019-12-10",0.123107680139714
"Rotoma","1","2020-01-21",0.122951755589928
"Rotoma","1","2020-02-18",0.107934456058536
"Rotoma","1","2020-06-16",0.101103000027042
"Rotoma","1","2020-07-21",0.0937922620004911
"Rotoma","1","2020-08-18",0.0978458600501483
"Rotoma","1","2020-09-15",0.107589895762661
"Rotoma","1","2020-10-13",0.295135710588874
"Rotoma","1","2020-11-17",0.125870182473328
"Rotoma","1","2020-12-21",0.113631551901072
"Rotoma","1","2021-01-19",0.127745156382409
"Rotoma","1","2021-02-16",0.104029002314936
"Rotoma","1","2021-03-16",0.128950475570483
"Rotoma","1","2021-04-21",0.119243238384233
"Rotoma","1","2021-05-18",0.100090164246995
"Rotoma","1","2021-07-20",0.472276133799541
"Rotoma","1","2021-08-17",0.547611690978939
"Rotoma","1","2021-09-14",0.449367241608561
"Rotoma","1","2021-10-19",0.14037278683235
"Rotoma","1","2021-12-14",0.0993069200409547
"Rotoma","1","2022-01-18",0.13359912310784
"Rotoma","1","2022-02-15",0.134539264926178
"Rotoma","1","2022-03-15",0.121450843991805
"Rotoma","1","2022-04-19",0.0803862391482169
"Rotoma","1","2022-05-17",0.0991246042743984
"Rotoma","1","2022-06-20",0.103450432433186
"Rotoma","1","2022-07-19",0.0832737774420863
"Rotomahana","2","2003-05-29",0.0513848503417357
"Rotomahana","2","2003-06-20",0.0375058169684098
"Rotomahana","2","2003-07-31",0.0364407077436155
"Rotomahana","2","2003-08-29",0.053073130831164
"Rotomahana","2","2003-09-30",0.0398752107944337
"Rotomahana","2","2003-10-23",0.0492035006767468
"Rotomahana","2","2003-11-20",0.0456808769258363
"Rotomahana","2","2003-12-18",0.0455483577193344
"Rotomahana","2","2004-02-23",0.053426010881526
"Rotomahana","2","2004-03-24",0.0512776578210841
"Rotomahana","2","2004-04-23",0.0554606972775908
"Rotomahana","2","2004-05-20",0.0501955893301748
"Rotomahana","2","2004-06-23",0.0495665750835345
"Rotomahana","2","2004-08-26",0.0438155610762118
"Rotomahana","2","2004-10-08",0.0299510202789079
"Rotomahana","2","2004-10-21",0.0569045432957012
"Rotomahana","2","2004-11-19",0.0582757794723091
"Rotomahana","2","2004-12-14",0.0378707858199315
"Rotomahana","2","2005-01-19",0.0467188317834093
"Rotomahana","2","2005-02-24",0.0304377618029458
"Rotomahana","2","2005-03-24",0.0435082941411157
"Rotomahana","2","2005-04-21",0.0521664120097692
"Rotomahana","2","2005-05-24",0.0553999956078627
"Rotomahana","2","2005-06-23",0.0357053307248655
"Rotomahana","2","2005-07-22",0.0438441605135654
"Rotomahana","2","2005-08-26",0.0415692949821935
"Rotomahana","2","2005-09-22",0.056223055165974
"Rotomahana","2","2005-10-20",0.0449303703046824
"Rotomahana","2","2005-11-17",0.0587807283523351
"Rotomahana","2","2005-12-15",0.0362867544100856
"Rotomahana","2","2006-02-02",0.0471006198282571
"Rotomahana","2","2006-02-23",0.0409154980503315
"Rotomahana","2","2006-03-23",0.0474560934426332
"Rotomahana","2","2006-04-20",0.0546886812489026
"Rotomahana","2","2006-05-31",0.0490990144275482
"Rotomahana","2","2006-06-26",0.049648552641587
"Rotomahana","2","2006-07-20",0.0486325545966147
"Rotomahana","2","2006-08-15",0.0445697815827332
"Rotomahana","2","2006-09-21",0.0390860178108649
"Rotomahana","2","2006-11-03",0.0433345510842925
"Rotomahana","2","2006-11-16",0.0293894886001922
"Rotomahana","2","2006-12-15",0.061019798216819
"Rotomahana","2","2007-01-19",0.0498715552825807
"Rotomahana","2","2007-02-21",0.0580960940840072
"Rotomahana","2","2007-03-22",0.0553875572663798
"Rotomahana","2","2007-04-26",0.0474456659271105
"Rotomahana","2","2007-05-24",0.0478148073102096
"Rotomahana","2","2007-06-19",0.0520633534663213
"Rotomahana","2","2007-08-23",0.0506531353437846
"Rotomahana","2","2007-09-20",0.0408409767570706
"Rotomahana","2","2007-10-24",0.0483771302761649
"Rotomahana","2","2007-11-16",0.0405407183092027
"Rotomahana","2","2007-12-14",0.0522042749504264
"Rotomahana","2","2008-01-17",0.0526393861445465
"Rotomahana","2","2008-02-21",0.0571439518539612
"Rotomahana","2","2008-03-20",0.0549380957383812
"Rotomahana","2","2008-04-23",0.0517552081125229
"Rotomahana","2","2008-05-22",0.0447959419968419
"Rotomahana","2","2008-06-19",0.044642114829416
"Rotomahana","2","2008-09-25",0.0474395662031789
"Rotomahana","2","2008-11-20",0.0453316236065466
"Rotomahana","2","2008-12-15",0.0398069962430883
"Rotomahana","2","2009-01-15",0.0399846917043463
"Rotomahana","2","2009-02-19",0.0392264776646824
"Rotomahana","2","2009-03-19",0.0348341418813099
"Rotomahana","2","2009-04-24",0.0406847015990657
"Rotomahana","2","2009-05-21",0.0463782840628575
"Rotomahana","2","2009-06-19",0.0400314851452299
"Rotomahana","2","2009-07-23",0.0492509610482843
"Rotomahana","2","2009-08-18",0.141734409061931
"Rotomahana","2","2009-09-25",0.0486406141992939
"Rotomahana","2","2009-10-20",0.041464598108542
"Rotomahana","2","2009-11-19",0.17264024781003
"Rotomahana","2","2009-12-17",0.218120600219069
"Rotomahana","2","2010-01-19",0.238045816219536
"Rotomahana","2","2010-02-16",0.192850620157444
"Rotomahana","2","2010-03-25",0.130800968934028
"Rotomahana","2","2010-04-20",0.168661875058195
"Rotomahana","2","2010-05-20",0.189226713509057
"Rotomahana","2","2010-06-17",0.203971718161008
"Rotomahana","2","2010-07-20",0.134058131640602
"Rotomahana","2","2010-08-23",0.232337860378031
"Rotomahana","2","2010-09-29",0.205067912848479
"Rotomahana","2","2010-10-26",0.143300930550902
"Rotomahana","2","2010-11-18",0.215115264937741
"Rotomahana","2","2010-12-16",0.181964787963448
"Rotomahana","2","2011-01-20",0.102294136902604
"Rotomahana","2","2011-02-17",0.242666777840135
"Rotomahana","2","2011-03-29",0.143637339344897
"Rotomahana","2","2011-04-14",0.272015297788937
"Rotomahana","2","2011-05-27",0.145971035073992
"Rotomahana","2","2011-06-23",0.114633287213729
"Rotomahana","2","2011-07-21",0.12821250033664
"Rotomahana","2","2011-08-18",0.231490245890429
"Rotomahana","2","2011-09-23",0.236667434615548
"Rotomahana","2","2011-10-27",0.203050200745123
"Rotomahana","2","2011-11-17",0.229745477769353
"Rotomahana","2","2011-12-14",0.254413798363444
"Rotomahana","2","2012-01-19",0.123184077176352
"Rotomahana","2","2012-02-21",0.120076266095298
"Rotomahana","2","2012-03-26",0.126337799771322
"Rotomahana","2","2012-04-19",0.12402385569299
"Rotomahana","2","2012-05-18",0.139997200028343
"Rotomahana","2","2012-06-27",0.138614627645255
"Rotomahana","2","2012-07-20",0.131784405745409
"Rotomahana","2","2012-08-13",0.166666212242267
"Rotomahana","2","2012-09-20",0.145344725021515
"Rotomahana","2","2012-10-18",0.0678822063210055
"Rotomahana","2","2012-11-15",0.137292383032796
"Rotomahana","2","2012-12-13",0.111392164220501
"Rotomahana","2","2013-01-17",0.15390600228824
"Rotomahana","2","2013-02-18",0.14405918163788
"Rotomahana","2","2013-03-21",0.157065967598356
"Rotomahana","2","2013-04-18",0.143360632686822
"Rotomahana","2","2013-05-16",0.0464896045647301
"Rotomahana","2","2013-06-20",0.0275768553163659
"Rotomahana","2","2013-07-18",0.384193226352674
"Rotomahana","2","2013-08-23",0.142951278052147
"Rotomahana","2","2013-09-19",0.179321441856646
"Rotomahana","2","2013-10-17",0.117580012260845
"Rotomahana","2","2013-11-22",0.154448838525239
"Rotomahana","2","2013-12-12",0.212224474702525
"Rotomahana","2","2014-02-20",0.215374550574669
"Rotomahana","2","2014-03-20",0.177553031225571
"Rotomahana","2","2014-04-17",0.245205280164613
"Rotomahana","2","2014-05-22",0.156277637446116
"Rotomahana","2","2014-06-19",0.106547482474391
"Rotomahana","2","2014-07-25",0.165925003365525
"Rotomahana","2","2014-08-21",0.207941670258375
"Rotomahana","2","2014-09-18",0.204514120493655
"Rotomahana","2","2014-10-22",0.147810553061458
"Rotomahana","2","2014-11-20",0.197492182395723
"Rotomahana","2","2014-12-18",0.185033526002695
"Rotomahana","2","2015-01-22",0.178059999574811
"Rotomahana","2","2015-02-19",0.147050723722072
"Rotomahana","2","2015-03-19",0.147724961256632
"Rotomahana","2","2015-04-16",0.167128641191798
"Rotomahana","2","2015-05-21",0.107333609154984
"Rotomahana","2","2015-06-23",0.154112103459289
"Rotomahana","2","2015-07-23",0.185025651067665
"Rotomahana","2","2015-08-17",0.169449097940369
"Rotomahana","2","2015-09-17",0.157706595100987
"Rotomahana","2","2015-10-22",0.146639561543702
"Rotomahana","2","2015-11-19",0.177344895732776
"Rotomahana","2","2015-12-17",0.197803644734737
"Rotomahana","2","2016-01-22",0.146801848144396
"Rotomahana","2","2016-02-22",0.225336948163562
"Rotomahana","2","2016-03-17",0.135079827518821
"Rotomahana","2","2016-04-21",0.185658319356046
"Rotomahana","2","2016-05-19",0.132454194672692
"Rotomahana","2","2016-06-16",0.148234395807654
"Rotomahana","2","2016-07-21",0.115242163076962
"Rotomahana","2","2016-09-22",0.155152839467415
"Rotomahana","2","2016-10-20",0.104646775661818
"Rotomahana","2","2016-11-17",0.141580195345973
"Rotomahana","2","2016-12-09",0.17410351540057
"Rotomahana","2","2017-01-19",0.147071041746234
"Rotomahana","2","2017-02-16",0.139669342396477
"Rotomahana","2","2017-03-16",0.22419605334818
"Rotomahana","2","2017-04-19",0.160185026614131
"Rotomahana","2","2017-05-23",0.13037508443798
"Rotomahana","2","2017-07-20",0.0352668275401798
"Rotomahana","2","2017-08-17",0.0674863648363948
"Rotomahana","2","2017-09-21",0.0619572781750142
"Rotomahana","2","2017-10-19",0.0652429252463647
"Rotomahana","2","2017-11-15",0.0775929028863602
"Rotomahana","2","2017-12-14",0.0721844223508252
"Rotomahana","2","2018-01-18",0.0630817655603801
"Rotomahana","2","2018-02-22",0.0825157721529949
"Rotomahana","2","2018-03-22",0.073853333403842
"Rotomahana","2","2018-04-19",0.224422503323782
"Rotomahana","2","2018-05-17",0.116067142513127
"Rotomahana","2","2018-06-21",0.294741264400447
"Rotomahana","2","2018-07-19",0.169143335818545
"Rotomahana","2","2018-10-18",0.135814400975772
"Rotomahana","2","2018-11-22",0.235908101799611
"Rotomahana","2","2018-12-13",0.229512762143688
"Rotomahana","2","2019-01-17",0.206229538543298
"Rotomahana","2","2019-02-21",0.159690285009711
"Rotomahana","2","2019-03-21",0.216974237794024
"Rotomahana","2","2019-04-17",0.143986021904836
"Rotomahana","2","2019-05-16",0.216681732733227
"Rotomahana","2","2019-06-20",0.275354797910397
"Rotomahana","2","2019-07-18",0.231130011660718
"Rotomahana","2","2019-08-22",0.0389385874803647
"Rotomahana","2","2019-09-20",0.0376116347621006
"Rotomahana","2","2019-10-22",0.0294366168879896
"Rotomahana","2","2019-11-21",0.038948061385173
"Rotomahana","2","2019-12-12",0.0424883662809346
"Rotomahana","2","2020-01-23",0.0557487390333929
"Rotomahana","2","2020-02-20",0.0376178547700016
"Rotomahana","2","2020-06-18",0.0219243626517535
"Rotomahana","2","2020-07-24",0.021706590915117
"Rotomahana","2","2020-08-20",0.034858147304717
"Rotomahana","2","2020-09-17",0.0475146612537582
"Rotomahana","2","2020-10-15",0.0219755534507478
"Rotomahana","2","2020-11-19",0.0456130186592482
"Rotomahana","2","2020-12-17",0.0472652114384429
"Rotomahana","2","2021-01-21",0.0397760635455438
"Rotomahana","2","2021-02-18",0.0420805660709595
"Rotomahana","2","2021-03-18",0.050286020601873
"Rotomahana","2","2021-04-23",0.0353970969886179
"Rotomahana","2","2021-06-16",0.21845442747333
"Rotomahana","2","2021-07-22",0.188269448221435
"Rotomahana","2","2021-09-16",0.17266485081312
"Rotomahana","2","2021-10-21",0.0286947552379105
"Rotomahana","2","2021-11-18",0.037419818343841
"Rotomahana","2","2021-12-16",0.0224019765538381
"Rotomahana","2","2022-01-20",0.0433813580599307
"Rotomahana","2","2022-02-17",0.0382932070589676
"Rotomahana","2","2022-03-17",0.0430076504700178
"Rotomahana","2","2022-04-21",0.0300230695663446
"Rotomahana","2","2022-05-19",0.027276028255539
"Rotomahana","2","2022-06-22",0.0217616589937711
"Rotomahana","2","2022-07-21",0.034082605904896
"Rotorua","2","2003-03-19",0.453347756425894
"Rotorua","2","2003-04-16",0.327081856632045
"Rotorua","2","2003-05-27",0.364502956429156
"Rotorua","2","2003-06-19",0.349961773140067
"Rotorua","2","2003-07-23",0.176231725836732
"Rotorua","2","2003-08-22",0.368280443973678
"Rotorua","2","2003-09-22",0.479382744455052
"Rotorua","2","2003-10-22",0.438390643931749
"Rotorua","2","2003-11-19",0.572746703434644
"Rotorua","2","2003-12-17",0.381937532022787
"Rotorua","2","2004-01-22",0.314444672703791
"Rotorua","2","2004-02-19",0.439458088499833
"Rotorua","2","2004-04-05",0.296561075832996
"Rotorua","2","2004-04-22",0.277829189576719
"Rotorua","2","2004-05-19",0.372699189279862
"Rotorua","2","2004-06-16",0.257261207754847
"Rotorua","2","2004-08-24",0.50368092725348
"Rotorua","2","2004-09-30",0.778569331848672
"Rotorua","2","2004-10-20",0.573861077221698
"Rotorua","2","2004-11-18",0.477699772051192
"Rotorua","2","2004-12-21",0.431968863194929
"Rotorua","2","2005-01-19",0.462120780247141
"Rotorua","2","2005-02-23",0.263137726116123
"Rotorua","2","2005-03-23",0.442172235087846
"Rotorua","2","2005-04-20",0.484049790660061
"Rotorua","2","2005-05-17",0.339053142087012
"Rotorua","2","2005-06-24",0.218201295706431
"Rotorua","2","2005-07-19",0.341190226094121
"Rotorua","2","2005-08-25",0.442301520119844
"Rotorua","2","2005-09-21",0.537944820612375
"Rotorua","2","2005-10-18",0.562991347966779
"Rotorua","2","2005-11-16",0.439573673592352
"Rotorua","2","2005-12-14",0.424771875767933
"Rotorua","2","2006-01-27",0.31488143827383
"Rotorua","2","2006-02-21",0.440316819345379
"Rotorua","2","2006-03-21",0.285366556768108
"Rotorua","2","2006-04-19",0.367412618672757
"Rotorua","2","2006-05-24",0.212703417736692
"Rotorua","2","2006-06-21",0.285821377930664
"Rotorua","2","2006-07-19",0.299386824752948
"Rotorua","2","2006-08-16",0.398045793761581
"Rotorua","2","2006-09-20",0.612595077339542
"Rotorua","2","2006-10-25",0.476945423326113
"Rotorua","2","2006-11-14",0.415698198334476
"Rotorua","2","2006-12-13",0.410555296524019
"Rotorua","2","2007-01-18",0.428735560031155
"Rotorua","2","2007-02-22",0.316427132437737
"Rotorua","2","2007-03-21",0.471598472053531
"Rotorua","2","2007-04-24",0.309852263737951
"Rotorua","2","2007-06-21",0.341743124541442
"Rotorua","2","2007-07-25",0.322079535150389
"Rotorua","2","2007-08-22",0.340098399844889
"Rotorua","2","2007-09-19",0.393601103675122
"Rotorua","2","2007-10-18",0.449835762084633
"Rotorua","2","2007-11-15",0.478638372198753
"Rotorua","2","2007-12-13",0.499576494545543
"Rotorua","2","2008-02-20",0.305504200754191
"Rotorua","2","2008-03-19",0.279942141687855
"Rotorua","2","2008-04-22",0.411763739840711
"Rotorua","2","2008-05-21",0.394365216167987
"Rotorua","2","2008-06-18",0.395723145037126
"Rotorua","2","2008-08-06",0.391373316543215
"Rotorua","2","2008-10-22",0.408375944325683
"Rotorua","2","2008-11-19",0.485599619297471
"Rotorua","2","2008-12-22",0.50562896757022
"Rotorua","2","2009-01-14",0.487068214572659
"Rotorua","2","2009-02-18",0.686958717554889
"Rotorua","2","2009-03-18",0.47197940459683
"Rotorua","2","2009-04-23",0.386385339093245
"Rotorua","2","2009-05-20",0.392839067352999
"Rotorua","2","2009-06-23",0.266177287026375
"Rotorua","2","2009-07-30",0.483949687593547
"Rotorua","2","2009-08-19",0.677307384998293
"Rotorua","2","2009-10-07",0.85152021541406
"Rotorua","2","2009-10-30",0.967156257933411
"Rotorua","2","2009-11-23",0.597435742818346
"Rotorua","2","2009-12-15",0.529207185298247
"Rotorua","2","2010-01-22",0.819498830743817
"Rotorua","2","2010-02-18",1.12720255563132
"Rotorua","2","2010-03-24",1.5195975938869
"Rotorua","2","2010-05-19",2.10697270686802
"Rotorua","2","2010-06-16",1.51159780924403
"Rotorua","2","2010-08-02",0.773123084012361
"Rotorua","2","2010-08-26",1.57671467450335
"Rotorua","2","2010-09-28",0.946788198995459
"Rotorua","2","2010-10-20",0.691494486858104
"Rotorua","2","2010-11-17",0.504095435457812
"Rotorua","2","2010-12-15",1.07552124944361
"Rotorua","2","2011-01-26",1.67468623222839
"Rotorua","2","2011-02-16",1.3314347956652
"Rotorua","2","2011-03-28",1.55849212639547
"Rotorua","2","2011-04-19",1.64047355871388
"Rotorua","2","2011-05-24",2.23788369373778
"Rotorua","2","2011-06-21",1.91851352573712
"Rotorua","2","2011-07-20",1.70897145872428
"Rotorua","2","2011-08-17",0.342120921343449
"Rotorua","2","2011-09-22",1.39461747186177
"Rotorua","2","2011-10-26",1.83247136782934
"Rotorua","2","2011-11-16",1.25882583140289
"Rotorua","2","2011-12-20",1.46735452807364
"Rotorua","2","2012-01-18",2.11836995338772
"Rotorua","2","2012-02-24",0.484151042548382
"Rotorua","2","2012-03-29",0.339965628009394
"Rotorua","2","2012-04-18",0.466230712497893
"Rotorua","2","2012-05-17",0.837828968998527
"Rotorua","2","2012-06-26",0.765982516424215
"Rotorua","2","2012-07-19",0.85377568695343
"Rotorua","2","2012-08-15",1.2254877308611
"Rotorua","2","2012-09-19",1.11693511882985
"Rotorua","2","2012-10-17",0.932688287182787
"Rotorua","2","2012-11-14",0.582488185285915
"Rotorua","2","2012-12-12",0.755220718758522
"Rotorua","2","2013-01-16",1.01265530014045
"Rotorua","2","2013-02-20",1.14560087940423
"Rotorua","2","2013-03-20",1.09288621791279
"Rotorua","2","2013-04-23",0.336944074109234
"Rotorua","2","2013-05-15",0.380641011116504
"Rotorua","2","2013-06-19",0.29206031163369
"Rotorua","2","2013-07-17",1.6211695604672
"Rotorua","2","2013-08-21",1.0742280077117
"Rotorua","2","2013-09-18",0.946164510418567
"Rotorua","2","2013-10-22",1.14669819219012
"Rotorua","2","2013-11-21",1.19360428529568
"Rotorua","2","2013-12-10",0.600413659047582
"Rotorua","2","2014-01-15",0.996317528472371
"Rotorua","2","2014-02-19",1.14789198683152
"Rotorua","2","2014-03-19",1.47848818581108
"Rotorua","2","2014-04-16",1.14940910936541
"Rotorua","2","2014-05-21",0.905341456774594
"Rotorua","2","2014-06-18",0.814188338826983
"Rotorua","2","2014-07-23",0.64342083356128
"Rotorua","2","2014-08-26",0.973862129404035
"Rotorua","2","2014-09-17",0.468830728889508
"Rotorua","2","2014-10-21",1.0037294340806
"Rotorua","2","2014-11-19",0.400846664565616
"Rotorua","2","2014-12-17",1.10005208860624
"Rotorua","2","2015-01-21",0.584413919021061
"Rotorua","2","2015-02-18",0.857902593293834
"Rotorua","2","2015-03-17",0.91788256540153
"Rotorua","2","2015-04-15",0.947637532751574
"Rotorua","2","2015-05-20",0.862587593695771
"Rotorua","2","2015-06-17",1.09426261172692
"Rotorua","2","2015-07-22",0.827948015738866
"Rotorua","2","2015-08-20",0.692591818759423
"Rotorua","2","2015-09-16",0.742918481153595
"Rotorua","2","2015-10-21",1.29196989525576
"Rotorua","2","2015-11-18",1.22635200700955
"Rotorua","2","2015-12-16",1.08500037515115
"Rotorua","2","2016-01-21",1.25054165541299
"Rotorua","2","2016-02-17",0.906939084957357
"Rotorua","2","2016-03-16",1.1516099865281
"Rotorua","2","2016-04-20",1.05587116278138
"Rotorua","2","2016-05-18",1.01649968824466
"Rotorua","2","2016-06-15",1.20070956413391
"Rotorua","2","2016-07-20",0.789377230550819
"Rotorua","2","2016-09-21",0.765563372514317
"Rotorua","2","2016-10-19",0.503111042705422
"Rotorua","2","2016-11-16",0.850017824907757
"Rotorua","2","2016-12-16",0.779476003334993
"Rotorua","2","2017-01-18",1.17689643826276
"Rotorua","2","2017-02-15",0.872000929379125
"Rotorua","2","2017-03-15",1.2066095000705
"Rotorua","2","2017-04-19",1.08992852504449
"Rotorua","2","2017-05-22",1.02793572192856
"Rotorua","2","2017-07-19",0.287809393528525
"Rotorua","2","2017-08-16",0.481147598179369
"Rotorua","2","2017-09-20",0.549400283438442
"Rotorua","2","2017-10-18",0.671177277737536
"Rotorua","2","2017-11-14",0.482034422626688
"Rotorua","2","2017-12-13",0.680904688760862
"Rotorua","2","2018-01-17",0.594746220815141
"Rotorua","2","2018-02-20",0.571179966418767
"Rotorua","2","2018-03-21",0.646753265952722
"Rotorua","2","2018-04-18",0.751113614148113
"Rotorua","2","2018-05-16",0.967756015598127
"Rotorua","2","2018-08-22",0.431613667401334
"Rotorua","2","2018-09-19",1.29966726983361
"Rotorua","2","2018-10-17",1.54492022010994
"Rotorua","2","2018-11-21",0.454725115981218
"Rotorua","2","2018-12-12",0.554872188293349
"Rotorua","2","2019-01-16",0.839792079231479
"Rotorua","2","2019-02-20",1.65729003584678
"Rotorua","2","2019-03-20",1.40870652594176
"Rotorua","2","2019-04-16",1.81905073195074
"Rotorua","2","2019-05-15",1.49069001585906
"Rotorua","2","2019-06-19",1.69251730291797
"Rotorua","2","2019-07-17",1.04086785848577
"Rotorua","2","2019-09-19",0.294921148786286
"Rotorua","2","2019-10-21",0.378920155371139
"Rotorua","2","2019-11-20",0.315134654526824
"Rotorua","2","2019-12-11",0.413133662489719
"Rotorua","2","2020-01-22",0.327451829809918
"Rotorua","2","2020-02-19",0.236264647709726
"Rotorua","2","2020-06-17",0.158395584593778
"Rotorua","2","2020-07-22",0.318596946086722
"Rotorua","2","2020-08-19",0.276804347292454
"Rotorua","2","2020-10-14",0.313037118851176
"Rotorua","2","2020-11-18",0.231114832696175
"Rotorua","2","2020-12-16",0.407483461379084
"Rotorua","2","2021-01-20",0.33777583302344
"Rotorua","2","2021-02-22",0.219539902157972
"Rotorua","2","2021-03-17",0.257662134736166
"Rotorua","2","2021-04-22",0.347959536607696
"Rotorua","2","2021-05-19",0.280351975697221
"Rotorua","2","2021-06-15",0.899378041375488
"Rotorua","2","2021-07-21",1.51034669633559
"Rotorua","2","2021-09-15",1.03288454580411
"Rotorua","2","2021-10-20",0.389525682394262
"Rotorua","2","2021-11-17",0.328963667151603
"Rotorua","2","2021-12-20",1.51343284697016
"Rotorua","2","2022-01-19",0.332087216455799
"Rotorua","2","2022-02-16",0.294029702695674
"Rotorua","2","2022-03-16",0.240529208311703
"Rotorua","2","2022-04-20",0.284621332416804
"Rotorua","2","2022-05-18",0.250456475837393
"Rotorua","2","2022-06-21",0.252528431985748
"Rotorua","2","2022-07-20",0.221087578488364
"Rotorua","5","2003-03-19",0.424194458053784
"Rotorua","5","2003-04-16",0.283027894322024
"Rotorua","5","2003-05-27",0.324435283213801
"Rotorua","5","2003-06-19",0.375408147754659
"Rotorua","5","2003-07-23",0.238677588519026
"Rotorua","5","2003-08-20",0.345875643696348
"Rotorua","5","2003-09-22",0.343016208082878
"Rotorua","5","2003-10-22",0.39213517235189
"Rotorua","5","2003-11-19",0.400863307544004
"Rotorua","5","2003-12-17",0.336320844015594
"Rotorua","5","2004-01-22",0.257411577394327
"Rotorua","5","2004-02-19",0.253743135661253
"Rotorua","5","2004-04-05",0.200993440599658
"Rotorua","5","2004-04-22",0.194986185932025
"Rotorua","5","2004-05-19",0.299045843611649
"Rotorua","5","2004-06-16",0.234941820454649
"Rotorua","5","2004-08-24",0.396631870376243
"Rotorua","5","2004-09-30",0.445467116619464
"Rotorua","5","2004-10-20",0.409185038254356
"Rotorua","5","2004-11-18",0.324789627601002
"Rotorua","5","2004-12-21",0.398089892923782
"Rotorua","5","2005-01-19",0.3559892132827
"Rotorua","5","2005-02-23",0.3024373749369
"Rotorua","5","2005-03-23",0.356739139115551
