"date","lake","site","thermo_depth","schmidt_stability","strat"
"2005-08-23","Rotoma","1",0,19.8638399401185,0
"2005-08-25","Rotorua","2",0,4.91370690360535,0
"2005-08-25","Rotorua","5",0,28.3654391703391,0
"2005-08-25","Tikitapu","1",0,17.226895935406,0
"2005-08-25","Tarawera","5",0,12.5148665155819,0
"2005-08-25","Okareka","1",0,34.5234237836758,0
"2005-08-26","Okaro","1",0,21.275727339271,0
"2005-08-26","Rotomahana","2",0,3.54313805341934,0
"2005-08-26","Rerewhakaaitu","1",0,14.8741521007048,0
"2005-09-21","Rotorua","2",0,-0.623062614244827,0
"2005-09-21","Rotorua","5",0,6.60594733003241,0
"2005-09-21","Tikitapu","1",0,60.9570872526156,0
"2005-09-21","Tarawera","5",0,59.8516051220075,0
"2005-09-21","Okareka","1",12.1961292061083,85.1561763766567,1
"2005-09-22","Okaro","1",7.0152168277528,47.4022900663076,1
"2005-09-22","Rotomahana","2",0,9.9229024197453,0
"2005-09-22","Rerewhakaaitu","1",0,8.50731035601828,0
"2005-09-23","Rotoiti","Okawa",0,10.3973896748172,0
"2005-09-23","Rotoiti","3",0,18.783399637689,0
"2005-09-23","Rotoiti","4",0,60.6777811095494,0
"2005-09-23","Okataina","1",0,51.1479234191511,0
"2005-09-23","Rotoehu","3",0,0.0101312335217818,0
"2005-09-23","Rotoma","1",0,63.8570323031785,0
"2005-10-18","Rotorua","2",3.45121668626588,88.5655592280797,1
"2005-10-18","Rotorua","5",6.52121846225449,76.2408509635408,1
"2005-10-18","Tikitapu","1",16.4852484712212,153.498829655011,1
"2005-10-18","Tarawera","5",6.71588149123921,148.803891699639,1
"2005-10-18","Okareka","1",5.63697468120789,223.070799821496,1
"2005-10-20","Okaro","1",2.7492348383711,202.830737876747,1
"2005-10-20","Rotomahana","2",6.46952287492685,129.165532265733,1
"2005-10-20","Rerewhakaaitu","1",6.54774120217064,92.5169785365747,1
"2005-10-26","Rotoiti","Okawa",0,35.3210269020827,0
"2005-10-26","Rotoiti","3",3.58710234147652,168.860861230676,1
"2005-10-26","Rotoiti","4",5.4683461859072,173.692125487235,1
"2005-10-26","Okataina","1",26.5793708300227,169.44174443627,1
"2005-10-26","Rotoehu","3",2.45052372736495,69.7888234381922,1
"2005-10-26","Rotoma","1",5.38659571955494,192.247079124814,1
"2005-11-15","Rotoiti","Okawa",2.73513523149503,56.256003321609,1
"2005-11-15","Rotoiti","3",12.5091254830298,130.165022764502,1
"2005-11-15","Rotoiti","4",11.5654035093518,347.179343735026,1
"2005-11-15","Okataina","1",10.7956761877092,363.73791189473,1
"2005-11-15","Rotoehu","3",6.80867561941526,100.048554009881,1
"2005-11-15","Rotoma","1",13.5851416774149,379.009942846147,1
"2005-11-16","Rotorua","2",0,94.0053649035218,0
"2005-11-16","Rotorua","5",17.3533318404178,132.152325454434,1
"2005-11-16","Tikitapu","1",7.58546940228979,334.387748763774,1
"2005-11-16","Tarawera","5",12.4018734745865,362.227271664743,1
"2005-11-16","Okareka","1",7.90607541576531,387.851991195352,1
"2005-11-17","Okaro","1",3.04341511135056,266.33962340576,1
"2005-11-17","Rotomahana","2",9.56076583470751,280.873034175853,1
"2005-11-17","Rerewhakaaitu","1",8.25856700443305,95.4876875073954,1
"2005-12-13","Rotoiti","Okawa",3.5,82.462086840814,1
"2005-12-13","Rotoiti","3",11.8054637177752,479.025046917286,1
"2005-12-13","Rotoiti","4",8.25520182498788,482.782489355587,1
"2005-12-13","Okataina","1",6.52066591613621,487.569799428546,1
"2005-12-13","Rotoehu","3",4.67890560696666,217.323445241752,1
"2005-12-13","Rotoma","1",7.67030334132275,529.973734480825,1
"2005-12-14","Rotorua","2",11.9611968410548,240.570088360782,1
"2005-12-14","Rotorua","5",13.334866341451,154.208776089236,1
